age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Y
-1.0265803,-0.2126521,-1.3111259,-0.43453375,-1.717039,-1.48081,0.36791635,0.38488203,0,-0.14619109,-0.22122559,-0.07857088,0.264447,0
-0.11605095,-1.2549384,-0.047241557,2.3080552,-1.717039,0.75519764,-0.25782338,0.38488203,0,-0.14619109,-0.22122559,-0.07857088,0.264447,1
-1.3300902,-0.2126521,0.4038972,-0.042735342,0.94334555,0.258307,-0.25782338,0.38488203,0,-0.14619109,-0.22122559,-0.07857088,0.264447,0
1.699578,-1.2549384,-1.3884138,0.34906307,1.6084417,0.00986172,-0.8835631,-3.2111607,1,-0.08852947,-0.0976623,-0.19253513,-1.3613601,1
-0.64719313,-0.2126521,0.4959671,0.34906307,-0.3868467,1.7489789,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,-0.07857088,0.264447,0
-0.49543822,-0.2126521,-0.3165408,-0.042735342,-0.3868467,-0.23858358,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,-0.07857088,0.264447,0
1.7050079,-0.2126521,0.4736673,0.34906307,-0.3868467,1.5005335,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,-0.07857088,0.264447,1
-0.57131565,-0.2126521,-0.59486073,-0.042735342,-0.3868467,-0.9839195,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,-0.07857088,0.264447,0
-0.18759494,2.9142067,0.104838654,-1.2181306,-0.3868467,0.75519764,0.99365604,0.38488203,0,1.8201399,-0.3784525,-0.075722136,-2.499425,0
-0.9638342,-1.2549384,-0.6452827,-1.2181306,-1.717039,1.2520882,0.99365604,-2.0124798,0,-0.12998816,-0.22695473,0.4954258,-0.7110372,1
1.1738657,-0.2126521,-0.7615961,-1.2181306,-0.3868467,0.00986172,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,-0.07857088,0.264447,0
-0.120036185,1.8719205,-0.96495295,1.5244583,0.27824944,0.258307,0.36791635,-3.2111607,0,-0.13692401,-0.18740904,1.6168752,-0.22329511,1
1.0979882,-0.2126521,-0.32600826,-0.43453375,-0.3868467,-0.9839195,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,0.75272757,0.264447,1
0.71860105,-0.2126521,-0.12756272,-0.43453375,2.2735379,-1.48081,1.6193957,0.38488203,0,-0.14619109,-0.22122559,-1.4086484,0.264447,0
-0.61688226,0.8296342,-0.538345,-3.1771226,-1.0519428,-1.2323648,2.2451355,-2.0124798,1,-0.146624,-0.3362672,-0.17596051,0.5896084,1
-0.3436833,1.8719205,1.2462808,1.9162567,1.6084417,0.75519764,1.6193957,0.38488203,1,-0.14619109,-0.22122559,0.58646786,0.264447,1
0.64272356,-0.2126521,-0.03841098,-0.042735342,-0.3868467,-0.9839195,-0.8835631,0.38488203,1,0.8437993,-0.22122559,-0.07857088,0.264447,1
1.3256207,-0.2126521,1.7298236,-2.0017273,-0.3868467,0.258307,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,-0.07857088,0.264447,0
-0.0401735,-0.2126521,-0.8139141,1.1326599,1.6084417,0.75519764,1.6193957,0.38488203,1,-0.14619109,-0.22122559,-0.07857088,0.264447,0
-0.5309474,-1.2549384,0.4562008,-1.2181306,1.6084417,1.2520882,0.99365604,-2.0124798,0,-0.085466474,-0.14213373,0.57662326,-3.6374898,1
-1.6336,-0.2126521,-0.7662537,-1.2181306,0.94334555,0.258307,0.99365604,-2.0124798,1,-0.14619109,-0.22122559,-1.9905573,0.264447,0
0.83523536,-1.2549384,-0.23994388,2.3080552,1.6084417,-0.73547417,1.6193957,-4.4098415,0,-0.11000882,-0.051711112,0.0616794,0.5896084,1
1.4773755,1.8719205,0.7378621,-3.1771226,-0.3868467,1.7489789,-0.8835631,0.38488203,1,-0.14619109,5.0993867,-1.9074274,0.264447,0
-0.79894805,-0.2126521,-0.07405647,1.1326599,0.94334555,-0.73547417,-0.25782338,0.38488203,0,-0.14619109,3.5976996,0.75272757,0.264447,1
0.18745886,-0.2126521,-0.6373311,-0.042735342,0.94334555,-0.73547417,1.6193957,-2.0124798,0,-0.14619109,-0.22122559,4.82609,0.264447,0
-0.26780584,0.8296342,0.0030613497,-0.042735342,-0.3868467,1.2520882,-0.8835631,0.38488203,1,-0.14619109,4.0274506,-0.07857088,0.264447,0
-0.72307056,-0.2126521,-0.26600978,-0.43453375,-0.3868467,0.00986172,-0.8835631,-2.0124798,1,-0.14619109,-0.22122559,-0.07857088,0.264447,1
0.9780891,-2.2972248,-0.8267863,2.3080552,0.27824944,-0.23858358,2.2451355,-2.0124798,1,0.07310887,-0.22847234,0.030348629,-2.1742635,1
0.41509122,-1.2549384,-0.36114043,-0.43453375,-0.3868467,0.00986172,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,-0.07857088,0.264447,0
0.41509122,-0.2126521,-0.1725996,-0.042735342,-0.3868467,-0.9839195,-0.8835631,0.38488203,1,0.8437993,-0.22122559,-0.07857088,0.264447,1
-0.11605095,1.8719205,-0.08179391,-0.43453375,-0.3868467,-0.9839195,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,0.50333804,0.264447,0
-0.26780584,-0.2126521,0.06524608,0.7408615,-0.3868467,0.258307,-0.8835631,-3.2111607,1,-0.14619109,-0.22122559,-0.07857088,-0.060714412,0
-0.11605095,-0.2126521,-0.2053174,-0.43453375,0.94334555,0.00986172,0.99365604,0.38488203,1,-0.14619109,-0.22122559,-0.07857088,0.264447,0
2.0166574,-1.2549384,-0.66670835,0.7408615,-1.0519428,0.258307,2.2451355,-0.81379884,1,-0.23925175,-0.2377493,-1.8687168,-1.5239407,1
-0.8748255,-0.2126521,1.7739195,1.1326599,0.94334555,-1.48081,0.99365604,-2.0124798,0,-0.14619109,-0.22122559,-0.07857088,0.264447,0
-0.15371904,-2.2972248,-0.27840027,-0.82633215,1.6084417,1.0036429,-0.8835631,-2.0124798,0,-0.09181773,-0.26936254,0.0046181083,-4.9381356,1
-0.79388845,3.9564931,-0.2248159,0.7408615,2.2735379,0.258307,2.2451355,-3.2111607,0,1.852394,-0.19692624,-0.03478411,-0.22329511,0
-0.49543822,-0.2126521,0.0800651,-0.43453375,0.94334555,-1.48081,0.99365604,0.38488203,0,-0.14619109,-0.22122559,-0.07857088,0.264447,0
-0.57131565,-0.2126521,0.6198613,-0.042735342,0.94334555,0.75519764,-0.25782338,0.38488203,1,-0.14619109,-0.22122559,-0.07857088,0.264447,0
-1.1290618,0.8296342,0.06859942,-0.43453375,-1.0519428,-1.2323648,2.2451355,-3.2111607,1,-0.154972,-0.3175387,-2.1940548,-2.8245864,1
-0.41956076,1.8719205,-1.4366835,1.1326599,-0.3868467,-0.9839195,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,-0.4942201,0.264447,0
1.2850038,3.9564931,-1.5868884,-1.609929,0.94334555,1.7489789,2.2451355,-0.81379884,1,0.069645196,-0.27461877,-0.20120972,-4.1252317,1
0.56684613,-0.2126521,-1.5427455,-0.43453375,-0.3868467,-0.9839195,-0.8835631,-4.4098415,1,-0.14619109,-0.22122559,-0.07857088,0.264447,0
0.56684613,-0.2126521,-0.31770048,-0.042735342,-0.3868467,-0.9839195,-0.8835631,0.38488203,1,1.8918488,-0.22122559,0.33707833,0.264447,1
-1.3300902,-0.2126521,-0.64693165,-0.042735342,0.94334555,0.258307,0.99365604,0.38488203,0,-0.14619109,-0.22122559,-2.655596,0.264447,0
0.9462334,-0.2126521,-0.5103857,-0.82633215,2.2735379,0.00986172,-0.25782338,0.38488203,1,-0.14619109,3.5976996,-0.07857088,0.264447,1
1.9326403,1.8719205,0.61038435,-0.43453375,2.2735379,0.258307,0.36791635,0.38488203,0,-0.14619109,-0.22122559,-0.07857088,0.264447,0
0.035703953,-0.2126521,-0.13165006,-0.042735342,-0.3868467,0.75519764,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,0.75272757,0.264447,0
1.3256207,-0.2126521,-1.0722251,1.1326599,0.27824944,0.75519764,1.6193957,0.38488203,0,-0.14619109,-0.22122559,-0.07857088,0.264447,0
0.41509122,-1.2549384,-0.13685906,-0.43453375,-1.717039,-0.9839195,1.6193957,-2.0124798,1,-0.14619109,-0.22122559,-0.07857088,0.264447,0
-1.4818451,-0.2126521,2.1050897,-0.43453375,0.94334555,-1.48081,-0.25782338,0.38488203,0,-0.14619109,-0.22122559,-0.07857088,0.264447,0
-0.1919284,-0.2126521,-0.24527836,1.5244583,0.94334555,0.75519764,-0.25782338,0.38488203,0,-0.14619109,-0.22122559,-0.07857088,0.264447,0
1.4773755,-0.2126521,1.2086487,-0.43453375,-1.717039,1.2520882,0.36791635,0.38488203,0,-0.14619109,-0.22122559,-0.74360967,0.264447,0
-0.91929257,0.8296342,-0.99956733,-3.1771226,-1.717039,0.5067523,0.99365604,-3.2111607,0,-0.30962065,-0.16202456,2.3749955,-2.6620057,1
2.3030393,1.8719205,-0.72761756,0.7408615,0.94334555,0.5067523,0.99365604,-4.4098415,0,-0.0697037,2.8367586,0.14099246,-2.499425,1
0.33921376,1.8719205,-1.4623767,-0.43453375,0.27824944,-0.9839195,-0.25782338,0.38488203,1,-0.14619109,-0.22122559,-0.07857088,0.264447,0
-0.11605095,-0.2126521,-0.104046196,-0.43453375,-0.3868467,0.00986172,-0.8835631,-2.0124798,1,-0.14619109,-0.22122559,-0.07857088,0.264447,0
-0.26780584,-0.2126521,0.75292826,0.34906307,-0.3868467,1.2520882,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,1.9996753,0.264447,0
-0.79894805,-0.2126521,-1.2710888,-0.43453375,0.94334555,1.2520882,0.36791635,-2.0124798,1,-0.14619109,-0.22122559,-0.07857088,0.264447,0
0.64272356,-0.2126521,-0.48230657,-0.43453375,-0.3868467,-0.9839195,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,0.75272757,0.264447,0
-1.6336,-0.2126521,2.0810316,-0.82633215,0.94334555,1.2520882,0.99365604,0.38488203,0,-0.14619109,-0.22122559,-2.156817,0.264447,0
1.5317043,0.8296342,0.1848673,-1.609929,-1.717039,-1.48081,1.6193957,-2.0124798,1,-0.101281136,-0.16477124,-1.3579394,-0.38587582,1
1.2497432,-0.2126521,-0.42784977,1.1326599,-0.3868467,1.5005335,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,-1.9074274,0.264447,1
-0.49543822,-0.2126521,0.9207377,1.1326599,0.94334555,-0.73547417,-0.25782338,0.38488203,0,-0.14619109,-0.22122559,0.75272757,0.264447,0
2.3120275,-0.2126521,-0.9554505,-2.0017273,-0.3868467,0.258307,-0.8835631,0.38488203,1,0.046977762,-0.22122559,-0.4942201,0.264447,0
1.3028983,3.9564931,-1.5140661,1.9162567,0.27824944,-0.73547417,0.36791635,-3.2111607,0,-0.06145346,-0.26955533,0.0010276213,-3.474909,1
-0.49543822,2.9142067,-0.73681533,-0.43453375,-0.3868467,-0.9839195,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,0.66959774,0.264447,1
-0.64719313,-0.2126521,0.07491314,0.7408615,0.94334555,1.5005335,0.99365604,0.38488203,0,-0.14619109,-0.22122559,-2.156817,0.264447,0
-0.49543822,-0.2126521,0.41523722,-0.042735342,0.94334555,-1.48081,-0.25782338,0.38488203,0,-0.14619109,-0.22122559,-0.07857088,0.264447,0
0.41509122,-1.2549384,1.2804624,1.1326599,-0.3868467,1.0036429,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,-0.07857088,0.264447,1
1.3256207,1.8719205,0.31100982,-0.042735342,-0.3868467,0.258307,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,-0.07857088,0.264447,0
-0.41956076,-0.2126521,-0.31081852,1.1326599,-0.3868467,-1.48081,2.2451355,0.38488203,0,-0.14619109,-0.22122559,-0.07857088,0.264447,0
-0.26780584,-1.2549384,-0.26951727,1.5244583,-0.3868467,0.75519764,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,0.33707833,0.264447,1
-1.5577226,-0.2126521,-0.05481741,-1.2181306,0.94334555,1.2520882,0.99365604,-2.0124798,0,-0.14619109,-0.22122559,-2.5724661,0.264447,0
-0.79894805,-0.2126521,0.6679399,-1.609929,0.94334555,0.258307,0.36791635,-4.4098415,1,-0.14619109,-0.22122559,-0.07857088,-1.8491021,0
-1.1689185,3.9564931,-0.26895675,0.7408615,0.27824944,1.2520882,0.99365604,-4.4098415,0,-0.0104059875,-0.13346979,-0.1929923,-4.612974,1
-0.08103593,-2.2972248,0.00651158,0.34906307,-1.0519428,0.5067523,2.2451355,-3.2111607,0,-0.2044579,-0.13050777,0.625196,-3.474909,0
-0.29223454,-2.2972248,0.47650933,-2.3935258,-1.0519428,1.5005335,-0.8835631,-0.81379884,1,0.13918978,-0.35014403,-0.58892685,-4.1252317,1
1.0382922,-1.2549384,-1.0050894,-0.43453375,-1.717039,1.0036429,-0.25782338,0.38488203,0,-0.13376234,-0.11431512,-0.19168353,-4.9381356,0
1.1738657,-0.2126521,0.32868046,-0.43453375,-0.3868467,-0.73547417,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,1.1683768,0.264447,1
1.4773755,2.9142067,-0.0949875,1.1326599,-0.3868467,-1.48081,2.2451355,0.38488203,0,-0.14619109,-0.22122559,-0.07857088,0.264447,0
-0.3592068,3.9564931,-0.23403451,2.3080552,-1.0519428,-1.48081,0.36791635,-4.4098415,0,0.8219397,-0.24859922,0.05455119,-1.1987793,0
0.035703953,1.8719205,-0.26875684,-0.042735342,-0.3868467,0.258307,-0.8835631,-2.0124798,1,-0.14619109,-0.22122559,-0.07857088,0.264447,0
1.6889338,-1.2549384,-0.44681293,1.1326599,0.94334555,0.5067523,1.6193957,-4.4098415,0,-0.30918527,-0.24762736,-0.7170773,-4.1252317,1
0.49096867,2.9142067,-0.031224852,-0.042735342,0.94334555,1.5005335,-0.25782338,0.38488203,0,0.30485275,-0.22122559,1.584026,0.264447,0
-1.4059676,-0.2126521,0.13457893,-2.0017273,0.94334555,1.2520882,0.99365604,0.38488203,0,-0.14619109,-0.22122559,-0.74360967,0.264447,0
0.3520549,-1.2549384,1.1095997,-1.2181306,2.2735379,-0.23858358,2.2451355,-4.4098415,0,0.6120199,-0.23253796,-0.085949376,-2.3368442,0
-0.11605095,1.8719205,-0.43067288,1.1326599,-0.3868467,0.75519764,2.2451355,0.38488203,0,-0.14619109,-0.22122559,-0.07857088,-4.2878127,1
-1.0265803,-0.2126521,-0.04289756,-0.43453375,0.94334555,-0.23858358,0.36791635,0.38488203,1,-0.14619109,-0.22122559,0.33707833,0.264447,0
-0.0401735,-0.2126521,0.054438375,-0.042735342,-1.717039,0.75519764,0.99365604,0.38488203,0,-0.14619109,-0.22122559,-0.07857088,0.264447,0
0.49096867,-0.2126521,1.6140661,-0.43453375,-0.3868467,1.7489789,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,-0.07857088,0.264447,1
-0.8748255,-0.2126521,-0.9029423,-0.042735342,-0.3868467,0.00986172,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,0.75272757,0.264447,0
1.0221108,-0.2126521,-0.0041628014,-2.785324,0.27824944,-0.9839195,0.36791635,0.38488203,1,-0.14619109,-0.22122559,-0.07857088,-1.8491021,0
0.49096867,1.8719205,-1.4107621,0.34906307,-0.3868467,-0.48702887,-0.8835631,0.38488203,1,0.24516575,-0.22122559,1.584026,0.264447,0
1.4773755,-0.2126521,0.8248561,-0.43453375,2.2735379,-0.9839195,1.6193957,0.38488203,1,1.0223176,-0.22122559,0.9189873,-1.8491021,1
-0.26780584,-0.2126521,-0.13857955,-0.042735342,-1.717039,0.00986172,-0.25782338,0.38488203,0,-0.14619109,-0.22122559,-0.07857088,0.264447,0
-1.0265803,-0.2126521,0.09414269,1.1326599,0.94334555,-1.48081,-0.25782338,0.38488203,1,-0.14619109,-0.22122559,-0.07857088,0.264447,1
0.71860105,-0.2126521,0.4159406,-0.042735342,2.2735379,-1.48081,1.6193957,0.38488203,0,-0.14619109,-0.22122559,0.17081866,0.264447,0
1.4014981,-1.2549384,0.6891656,-0.042735342,1.6084417,0.258307,-0.25782338,-2.0124798,0,-0.14619109,-0.22122559,-0.07857088,0.264447,0
2.53966,0.8296342,2.7058825,-0.042735342,-0.3868467,-0.73547417,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,-1.3255186,0.264447,1
-0.24009041,-1.2549384,0.63026994,1.1326599,0.94334555,0.00986172,-0.25782338,-0.81379884,1,-0.04305134,-0.25029555,-0.09825596,0.4270277,0
0.64272356,-0.2126521,-0.1552141,-0.43453375,-0.3868467,1.7489789,-0.8835631,0.38488203,1,-0.14619109,-0.22122559,3.6622722,0.264447,1
-1.5633063,0.8296342,5.1346974,2.3080552,1.6084417,1.2520882,-0.8835631,-3.2111607,0,-0.21550041,-0.22156063,-0.9695089,-1.0361986,1
0.1860005,-2.2972248,-0.16993217,-2.3935258,2.2735379,0.75519764,1.6193957,-4.4098415,0,0.0025601983,-0.0746243,0.5612225,-3.9626513,1
-1.2542127,-0.2126521,1.1861967,-1.2181306,0.94334555,-0.9839195,0.99365604,0.38488203,1,-0.14619109,-0.22122559,-0.9098693,0.264447,0
1.2858106,1.8719205,0.002248533,-1.2181306,-1.717039,0.00986172,-0.25782338,-3.2111607,0,-0.15702032,-0.18700904,0.5843406,-3.9626513,1
